episode,return,shaped_return,loss
767,-942.957,3947.043,2319936.5
768,-405.986,6009.014,3455042.75
769,-877.864,5857.136,3989679.5
770,-1289.308,5495.692,4322866.0
771,-1097.492,5692.508,3959530.5
772,-1221.935,5603.065,3920188.25
773,-1176.708,5588.292,4194451.0
774,-1283.557,5471.443,4651650.5
775,-825.41,5129.59,3002865.0
776,-840.955,5539.045,3371629.5
777,-686.54,5463.46,3293899.25
778,-458.698,6141.302,3638227.0
779,-1053.307,5326.693,4153511.25
780,-1005.964,5344.036,3419958.25
781,-1225.438,5034.562,3397888.75
782,-1359.165,5765.835,4401225.0
783,-1287.596,5812.404,4476311.0
784,-961.856,4793.144,3020841.0
785,-921.179,5643.821,3756985.0
786,-698.05,5266.95,3189715.25
787,-588.075,5541.925,3293575.75
788,-426.58,4843.42,2406918.5
789,-707.883,4982.117,3246373.25
790,-324.644,2795.356,1203778.125
791,-1290.475,6189.525,5552537.5
792,-675.872,5169.128,3400757.25
793,-560.7,5029.3,2695265.0
794,-1104.465,5390.535,4330575.0
795,-1034.106,5545.894,3559284.75
796,-1205.847,5859.153,4604398.0
797,-451.221,3753.779,1985534.125
798,-967.143,6217.857,4734318.0
799,-337.157,3812.843,1567243.875
800,-669.475,5750.525,3494885.25
801,-757.103,5837.897,3088450.5
802,-1204.249,5335.751,3745009.5
803,-1234.295,5540.705,3935075.25
804,-1012.405,5677.595,3528447.25
805,-405.758,6044.242,3176164.5
806,-1075.481,5404.519,3609624.0
807,-988.635,6021.365,3885683.5
808,-1324.681,5605.319,5070848.5
809,-298.623,5226.377,2502887.0
810,-944.992,5750.008,3877937.25
811,-429.154,2650.846,1251837.125
812,-749.915,5990.085,4097294.25
813,-878.48,5366.52,3570939.75
814,-1161.765,6113.235,4941458.0
815,-913.197,5661.803,3945137.25
816,-1145.383,5704.617,4504863.5
817,-1116.95,5288.05,3597463.75
818,-809.329,5375.671,3349825.0
819,-795.542,5274.458,3636277.75
820,-1386.544,5303.456,3858411.25
821,-1216.484,5338.516,4112832.5
822,-1232.395,5207.605,4091831.0
823,-566.521,5328.479,3400655.25
824,-1120.533,5599.467,3370983.25
825,-642.924,5437.076,3043451.0
826,-1176.064,5973.936,4484721.0
827,-506.979,4518.021,2465266.5
828,-339.174,4020.826,1947574.875
829,-1082.143,5977.857,4352119.0
830,-1170.789,5529.211,4159053.5
831,-1091.265,5813.735,4354290.0
832,-1536.572,6338.428,5921949.5
833,-628.642,5896.358,3480110.75
834,-745.442,4989.558,3003842.25
835,-878.92,5406.08,3428867.0
836,-319.354,5095.646,2803073.25
837,-1110.542,5724.458,4440484.5
838,-957.05,5017.95,3341936.5
839,-1205.452,5404.548,4374361.0
840,-1101.443,6278.557,4221021.0
841,-1205.637,5649.363,4229524.5
842,-956.575,4913.425,3069432.5
843,-516.395,3543.605,1646217.875
844,-1194.93,5960.07,4738905.0
845,-1252.727,5422.273,3991823.25
846,-934.214,5425.786,3521770.5
847,-683.253,6196.747,4219188.5
848,-781.244,6468.756,4445364.5
849,-1006.608,5028.392,3326197.0
850,-1161.95,5138.05,4002976.75
851,-1405.618,6054.382,4791511.0
852,-674.654,6125.346,4053387.0
853,-1406.126,6128.874,5292072.0
854,-534.168,5135.832,2908135.75
855,-565.1,5924.9,3381533.0
856,-759.165,5795.835,3522063.25
857,-962.945,5692.055,3738542.75
858,-1288.693,5046.307,4537634.5
859,-945.991,5959.009,3769793.25
860,-1035.254,4984.746,3354042.75
861,-753.213,5106.787,2750593.0
862,-1054.712,5560.288,3599707.0
863,-704.402,5280.598,3364763.25
864,-842.013,5537.987,3967891.0
865,-1206.084,5333.916,3530640.75
866,-1446.18,6158.82,5212752.0
867,-1130.514,5884.486,4409340.0
868,-1156.759,5603.241,4659088.0
869,-634.188,6250.812,3535884.75
870,-890.119,5269.881,3324719.0
871,-729.738,5450.262,2845548.5
872,-980.642,5869.358,3812201.75
873,-1253.691,5661.309,4213719.0
874,-692.313,6077.687,3705719.25
875,-1086.425,6038.575,4617243.5
876,-1078.688,5426.312,4301692.0
877,-1038.45,4901.55,3370095.25
878,-942.832,5092.168,3152742.25
879,-1100.117,5614.883,3681445.5
880,-1144.63,4900.37,3179959.5
881,-1200.382,4999.618,3883562.5
882,-919.592,5225.408,3434005.5
883,-1123.519,5976.481,4121985.75
884,-531.561,5653.439,3195615.0
885,-439.33,5125.67,2464402.5
886,-1026.094,5288.906,3932748.75
887,-1169.061,5150.939,3906323.0
888,-1221.581,5328.419,3886090.5
889,-496.587,3278.413,1816953.5
890,-1505.901,5334.099,3829686.0
891,-1274.075,5395.925,3717003.75
892,-1501.49,5768.51,5459780.5
893,-1187.064,5627.936,4223476.5
894,-759.002,5300.998,3106851.0
895,-1035.38,5509.62,3906460.25
896,-308.88,5176.12,2508848.5
897,-1306.344,4853.656,3704703.75
898,-650.727,5449.273,3321467.75
899,-838.482,5196.518,3109588.0
900,-1089.909,5290.091,3709178.0
901,-842.159,4762.841,2620084.25
902,-839.465,5155.535,3234975.0
903,-1357.296,5912.704,4818812.0
904,-1214.527,5170.473,3948947.25
905,-1660.664,6009.336,5780977.0
906,-784.139,5865.861,3809840.0
907,-1098.317,5616.683,4124104.0
908,-1483.157,5571.843,4459260.0
909,-442.621,5962.379,3315607.25
910,-1279.7,5840.3,4674766.5
911,-871.466,5808.534,3452536.5
912,-1113.0,4987.0,2998545.0
913,-812.56,4522.44,2918724.75
914,-511.943,2993.057,1434170.125
915,-972.204,5362.796,3195607.5
916,-995.173,5259.827,4064870.25
917,-1188.704,5621.296,4492461.0
918,-1403.83,5436.17,3631225.0
919,-827.754,6277.246,4207457.5
920,-971.902,4628.098,3359529.75
921,-701.692,5493.308,3402932.25
922,-1090.113,5644.887,4286103.0
923,-303.483,2886.517,1313590.625
924,-1442.348,6212.652,5526903.0
925,-837.864,5302.136,3218383.25
926,-963.982,5316.018,3719386.0
927,-1403.609,5961.391,4862455.0
928,-503.77,5356.23,3039722.75
929,-1032.457,4852.543,2660154.75
930,-1371.842,5943.158,4992000.0
931,-1102.907,5822.093,4011696.5
932,-1001.027,5043.973,3318172.0
933,-1523.241,5921.759,5589437.0
934,-871.041,5948.959,4144403.5
935,-1412.637,5932.363,5118890.0
936,-843.458,5496.542,3199927.5
937,-995.92,5229.08,3563477.25
938,-848.042,6291.958,4291972.0
939,-819.39,6125.61,4522262.5
940,-1140.52,5124.48,3504190.75
941,-664.172,5555.828,2736383.25
942,-1311.632,5888.368,5338755.5
943,-875.36,5514.64,4039960.75
944,-1027.152,5707.848,4248636.5
945,-1028.917,4826.083,3101862.0
946,-1131.47,5918.53,4295724.5
947,-810.772,5094.228,3427798.25
948,-1114.021,5260.979,3789324.25
949,-968.41,5931.59,4042312.75
950,-996.298,5298.702,3056414.5
951,-916.782,6288.218,4750413.5
952,-1220.756,5689.244,4145818.5
953,-657.61,6387.39,3550571.25
954,-1343.813,5736.187,4178772.0
955,-1663.631,6246.369,6183683.5
956,-679.351,5970.649,3386163.25
957,-1386.228,5408.772,4183318.75
958,-1112.794,5512.206,3579597.75
959,-1145.212,5599.788,4335087.0
960,-1253.787,5976.213,5050042.0
961,-1021.948,5333.052,3425204.0
962,-1424.274,5840.726,4078822.5
963,-1080.42,5739.58,4532432.5
964,-1231.617,5333.383,4225368.0
965,-995.13,5509.87,3907895.75
966,-1089.344,4700.656,3266084.75
967,-1103.193,6376.807,4970416.5
968,-1246.883,5888.117,4718736.5
969,-798.643,5931.357,3885161.5
970,-1164.425,4915.575,3594322.25
971,-1006.262,5093.738,3571224.5
972,-881.513,4763.487,2621863.75
973,-800.462,5364.538,3004434.0
974,-1073.881,5511.119,3764995.5
975,-1057.698,5032.302,3493799.5
976,-857.617,6197.383,3496350.5
977,-870.87,5074.13,3345515.75
978,-1295.098,5724.902,4267852.5
979,-619.015,5885.985,3656077.75
980,-1004.632,5735.368,4144155.5
981,-1201.4,5903.6,4930981.5
982,-1136.615,5168.385,3730865.0
983,-1169.425,5150.575,3358329.5
984,-1099.664,4915.336,3818670.25
985,-915.212,5514.788,3449533.0
986,-905.418,5929.582,3833937.75
987,-355.899,2289.101,817536.4375
988,-1277.308,5317.692,4012553.25
989,-834.114,5315.886,3554588.75
990,-54.778,6650.222,3274126.75
991,-718.205,5376.795,3264789.75
992,-995.679,5229.321,3828029.5
993,-680.037,5394.963,2963153.75
994,-981.826,5303.174,3667199.75
995,-912.696,5872.304,3813155.25
996,-1102.058,5782.942,4101375.75
997,-1243.464,5691.536,4730653.0
998,-485.758,5129.242,2407193.25
999,-866.731,5363.269,3408956.0
1000,-1070.164,5589.836,4028534.5
1001,-570.466,5639.534,3699410.75
1002,-1073.149,5126.851,3859472.75
1003,-803.342,3441.658,2247196.25
1004,-1315.176,5214.824,3178025.0
1005,-738.4,5726.6,3866995.0
1006,-1157.857,5392.143,4247429.5
1007,-1111.923,5143.077,3544108.5
1008,-1075.105,4944.895,3429053.0
1009,-1400.51,5619.49,4986439.0
1010,-1102.976,5712.024,3818010.0
1011,-1590.032,5634.968,4544132.5
1012,-1023.76,4471.24,2600519.25
1013,-829.647,4970.353,2731890.0
1014,-1190.267,5094.733,3815841.0
1015,-751.886,6083.114,3806896.25
1016,-1086.182,5858.818,3918151.75
1017,-1212.187,5422.813,4312258.5
1018,-722.553,5612.447,2466030.75
1019,-1348.387,5866.613,3728740.25
1020,-1021.469,5478.531,3149443.0
1021,-1123.254,5551.746,3988278.0
1022,-303.101,3306.899,1532330.25
1023,-791.746,4373.254,1800954.375
1024,-1197.143,5602.857,3806947.25
1025,-1030.051,4924.949,3212900.75
1026,-1359.918,5515.082,4376692.0
1027,-942.13,5322.87,3314490.25
1028,-833.833,5911.167,3903321.0
1029,-1079.623,5740.377,4175080.25
1030,-917.886,5437.114,3962583.75
1031,-916.251,6248.749,3996747.25
1032,-958.8,4596.2,2349318.25
1033,-820.088,6329.912,3825847.0
1034,-865.401,5824.599,3496310.25
1035,-243.346,3291.654,1514196.875
1036,-1058.123,5166.877,3411518.75
1037,-1004.192,6080.808,3627899.0
1038,-474.573,3410.427,1697091.75
1039,-1252.874,5177.126,3465047.0
1040,-1373.364,5626.636,3999263.25
1041,-1213.792,5276.208,3931679.75
1042,-866.888,5678.112,3668918.0
1043,-1103.736,4291.264,2808219.75
1044,-790.225,4624.775,2683779.25
1045,-1167.382,5267.618,3435765.75
1046,-699.265,5075.735,3208842.75
1047,-1159.354,6125.646,4932915.0
1048,-992.938,4957.062,3214600.5
1049,-921.665,5958.335,4148897.0
1050,-1258.908,5366.092,3767078.0
1051,-1176.817,5093.183,2868433.0
1052,-1364.775,5260.225,3612449.0
1053,-1359.084,5900.916,4944952.0
1054,-902.811,5932.189,4044811.5
1055,-171.175,2078.825,624106.375
1056,-883.278,4761.722,2819878.75
1057,-669.254,5855.746,3753812.75
1058,-819.586,5965.414,3210333.0
1059,-577.243,4627.757,2480317.0
1060,-982.006,5512.994,3492844.75
1061,-1094.74,5140.26,3222157.0
1062,-1368.161,5706.839,3727460.0
1063,-944.502,5510.498,2949423.25
1064,-1504.33,5830.67,3992788.75
1065,-1492.006,5902.994,3928224.25
1066,-982.218,5302.782,3457455.75
1067,-1242.585,4957.415,3296754.75
1068,-844.293,5460.707,3031276.5
1069,-1271.666,5438.334,4598021.5
1070,-933.384,4731.616,2920636.25
1071,-836.154,5763.846,3438786.5
1072,-1885.135,6774.865,6463140.5
1073,-1289.711,5390.289,3653755.5
1074,-1051.995,5958.005,4161280.5
1075,-1110.307,5029.693,3077527.25
1076,-380.934,6034.066,3451049.75
1077,-1346.42,5658.58,4211738.5
1078,-973.651,4876.349,2579975.75
1079,-714.19,5670.81,2900462.5
1080,-549.409,5865.591,3493073.0
1081,-877.805,5372.195,3364968.25
1082,-853.818,5961.182,3786532.5
1083,-1091.351,6168.649,4111894.25
1084,-1560.83,6349.17,4593114.0
1085,-884.331,5600.669,3217866.25
1086,-1158.772,5476.228,3456409.5
1087,-940.885,5239.115,3386201.0
1088,-821.874,5903.126,3396724.5
1089,-652.667,5257.333,2953159.75
1090,-428.892,4126.108,2046672.375
1091,-491.9,5808.1,3610100.0
1092,-1210.436,5424.564,2698175.0
1093,-280.476,3859.524,1820177.25
1094,-1312.226,5332.774,3338291.75
1095,-1102.432,5542.568,3569346.75
1096,-1043.006,5661.994,3034605.25
1097,-1090.285,5434.715,3329810.5
1098,-895.936,5464.064,3027114.0
1099,-1171.842,5633.158,3355195.5
1100,-1020.184,5584.816,3502821.75
1101,-1024.215,5855.785,3789185.75
1102,-925.778,5244.222,4143181.75
1103,-605.343,5254.657,2837067.25
1104,-819.614,5830.386,3128819.5
1105,-662.398,5557.602,3282879.0
1106,-714.345,6795.655,3675989.5
1107,-1043.293,5101.707,2706187.75
1108,-1361.155,5553.845,4220089.5
1109,-1298.535,5331.465,3674839.0
1110,-877.174,4777.826,2982860.25
1111,-1252.173,5032.827,2722567.25
1112,-811.542,4878.458,2367818.5
1113,-1439.286,5545.714,4728886.5
1114,-1328.951,5116.049,3832916.75
1115,-1071.626,5553.374,3636970.25
1116,-1262.288,5182.712,3554724.5
1117,-1088.635,5581.365,3634246.5
1118,-1275.397,5529.603,4194806.0
1119,-1457.779,5677.221,4263738.0
1120,-168.85,1946.15,653952.125
1121,-730.452,4854.548,2581408.0
1122,-1116.419,5363.581,3105723.75
1123,-506.599,5648.401,3154441.0
1124,-1158.906,5811.094,3544935.75
1125,-1235.555,5749.445,3539049.75
1126,-930.303,5289.697,3107249.5
1127,-818.171,5286.829,3071053.0
1128,-1081.121,5463.879,3321965.0
1129,-664.801,5660.199,3059047.0
1130,-1409.612,5975.388,4726074.5
1131,-1580.149,6194.851,5038111.0
1132,-1492.341,5272.659,3612716.0
1133,-925.093,5524.907,2640965.0
1134,-1196.779,5253.221,3289241.75
1135,-1136.794,5238.206,3019736.0
1136,-1274.322,5605.678,3969191.0
1137,-1081.134,5033.866,2770058.5
1138,-1234.211,5560.789,3939208.0
1139,-766.402,5588.598,3176075.0
1140,-1240.506,5484.494,3165960.0
1141,-1158.172,5996.828,3396882.25
1142,-985.806,5749.194,3417441.0
1143,-1285.663,5259.337,3756041.5
1144,-1147.514,5137.486,3509553.5
1145,-797.958,5972.042,3619739.0
1146,-13.263,2751.737,963977.625
1147,-627.447,5092.553,2630029.25
1148,-1029.418,4960.582,2775921.75
1149,-1142.376,5572.624,3358869.75
1150,-1433.2,5601.8,3599433.5
1151,-1235.247,5394.753,3873129.75
1152,-1013.19,5511.81,3674122.0
1153,-462.351,3407.649,1682514.25
1154,-1197.055,5602.945,3789938.5
1155,-651.617,3428.383,1619490.875
1156,-886.272,5418.728,3196198.5
1157,-536.474,4788.526,2923840.75
1158,-1197.651,5527.349,4040438.25
1159,-1278.531,5526.469,3397406.0
1160,-746.872,6588.128,3795844.75
1161,-159.253,2360.747,823424.0625
1162,-766.807,6058.193,3865151.0
1163,-847.483,5452.517,3103002.75
1164,-1215.652,5344.348,3689167.0
1165,-1168.329,5396.671,4004907.25
1166,-1082.072,5702.928,4176625.0
1167,-1296.0,6214.0,3687339.25
1168,-627.93,5697.07,2537179.0
1169,-1013.021,6306.979,4782807.5
1170,-1472.457,6022.543,4044501.75
1171,-1224.418,5455.582,4636467.5
1172,-1282.702,5547.298,3354769.5
1173,-1311.761,5333.239,3939661.5
1174,-1351.338,6308.662,5790307.5
1175,-1178.082,5021.918,2757437.0
1176,-798.459,5581.541,3030966.25
1177,-1237.84,5632.16,4445249.0
1178,-820.115,5449.885,2873986.75
1179,-1361.051,5828.949,3819643.5
1180,-1502.559,6012.441,4222925.5
1181,-997.372,5647.628,3658375.5
1182,-1589.861,5990.139,4784499.5
1183,-695.529,4984.471,2912764.75
1184,-1397.503,5977.497,4195155.0
1185,-219.656,5685.344,2747333.25
1186,-948.705,5601.295,3549302.75
1187,-795.402,4954.598,2892316.25
1188,-864.156,5405.844,2622675.75
1189,-889.779,6390.221,4370470.5
1190,-522.236,5972.764,3538184.25
1191,-1249.342,5075.658,3246578.25
1192,-1213.082,5066.918,2938359.0
1193,-1112.965,4987.035,2770054.75
1194,-768.999,6006.001,3829293.75
1195,-1340.862,5319.138,3324107.0
1196,-1278.539,5071.461,3260642.5
1197,-236.391,2573.609,1002095.0625
1198,-1051.086,4658.914,2669261.75
1199,-909.623,5850.377,3718842.25
1200,-401.676,4168.324,2010341.25
1201,-1112.456,5407.544,3590392.25
1202,-881.375,5453.625,2773798.75
1203,-529.873,3720.127,1972154.25
1204,-1062.61,5402.39,3165469.75
1205,-243.722,2411.278,1071879.875
1206,-640.399,5729.601,2840203.75
1207,-1164.439,6045.561,4087875.5
1208,-316.491,5088.509,2528720.0
1209,-1426.557,5353.443,3435328.0
1210,-916.835,5058.165,2797614.25
1211,-776.928,5463.072,3081273.5
1212,-745.074,5269.926,2898172.0
1213,-960.934,4939.066,2469176.5
1214,-714.744,6300.256,4371592.5
1215,-589.197,5090.803,2274708.75
1216,-864.219,5235.781,3138578.5
1217,-721.43,5708.57,3196262.0
1218,-1185.635,5389.365,3079105.0
1219,-146.015,2498.985,939512.3125
1220,-480.146,5834.854,2974073.0
1221,-870.093,5494.907,3527686.25
1222,-908.444,5431.556,2763192.25
1223,-390.134,5549.866,2743634.25
1224,-1114.47,5575.53,3398054.75
1225,-1169.811,5780.189,4271037.0
1226,-1314.159,5360.841,3720791.25
1227,-902.496,6077.504,3652378.5
1228,-998.469,5151.531,2701751.75
1229,-1349.183,5405.817,4407273.0
1230,-791.331,6093.669,3945995.25
1231,-1293.641,5586.359,3839422.75
1232,-1132.936,5287.064,3610738.5
1233,-821.846,5168.154,2994196.25
1234,-1432.709,5267.291,5081064.0
1235,-760.616,5444.384,3030241.0
1236,-1070.279,4819.721,2829707.75
1237,-725.632,6154.368,3724508.5
1238,-965.861,5764.139,3372806.5
1239,-615.421,4399.579,2704034.75
1240,-1128.924,5511.076,3714823.25
1241,-881.795,5498.205,3447751.5
1242,-1017.378,5522.622,3638825.75
1243,-932.916,4942.084,2897489.25
1244,-1219.359,5300.641,3716712.5
1245,-1249.555,5180.445,3835161.25
1246,-1067.536,6342.464,3836510.0
1247,-1211.38,5613.62,4155127.0
1248,-714.404,6040.596,3326548.25
1249,-1157.081,5602.919,3656273.5
1250,-1276.591,5463.409,3842030.25
1251,-1094.479,5640.521,3513577.25
1252,-1180.028,5784.972,4153012.75
1253,-885.801,5524.199,3139699.75
1254,-896.69,5378.31,2841124.0
1255,-936.27,5388.73,2628878.5
1256,-887.694,6077.306,4003710.75
1257,-1131.716,5643.284,3778760.25
1258,-1233.971,5256.029,3261413.75
1259,-1073.594,4566.406,2555698.25
1260,-1291.308,5138.692,3319748.5
1261,-762.399,5467.601,3013424.5
1262,-919.199,6135.801,3897527.75
1263,-806.273,5933.727,3315950.5
1264,-656.877,5843.123,3102075.75
1265,-1000.843,5639.157,3745860.0
1266,-957.341,5057.659,3281565.75
1267,-520.587,6014.413,3014400.0
1268,-1271.199,5408.801,3282744.5
1269,-1014.564,5705.436,3282792.75
1270,-731.292,5958.708,3484252.25
1271,-1077.347,5572.653,3566421.5
1272,-1660.131,6154.869,4640279.5
1273,-411.294,5628.706,2713966.5
1274,-1065.358,6084.642,3594319.5
1275,-965.246,5074.754,3809533.75
1276,-880.11,5749.89,4081057.5
1277,-785.512,5299.488,2897283.5
1278,-1559.128,5755.872,3843536.0
1279,-1056.88,4788.12,2688389.0
1280,-1061.579,5198.421,4158299.0
1281,-957.475,5897.525,3477079.75
1282,-991.682,5353.318,3251619.0
1283,-766.073,6678.927,3811996.5
1284,-917.623,5247.377,2646262.5
1285,-1251.156,5218.844,3493312.75
1286,-465.777,5709.223,2757799.75
1287,-863.375,6736.625,3918009.75
1288,-1047.84,5192.16,2824345.75
1289,-876.588,5303.412,2541951.75
1290,-555.129,5769.871,2976832.75
1291,-1276.934,5948.066,5082477.5
1292,-691.802,6078.198,3865829.75
1293,-1012.635,4762.365,3455735.75
1294,-1388.045,5511.955,3829705.25
1295,-878.207,5406.793,3574167.5
1296,-680.953,5254.047,2619503.5
1297,-154.582,5645.418,2799381.5
1298,-1157.917,5707.083,3726373.0
1299,-506.507,5583.493,2522230.75
1300,-954.638,5690.362,3845772.5
1301,-1420.381,5844.619,5224726.0
1302,-748.441,6021.559,3503232.25
1303,-397.028,6332.972,3582615.0
1304,-908.25,5391.75,2965239.0
1305,-801.116,5318.884,2636885.5
1306,-972.384,5432.616,3595930.0
1307,-836.911,5573.089,2906434.25
1308,-778.424,5451.576,2858843.0
1309,-1018.795,5436.205,2612929.5
1310,-853.382,5076.618,2280122.0
1311,-150.058,2169.942,725207.875
1312,-991.01,6003.99,3722805.5
1313,-1430.06,5154.94,4715944.5
1314,-1169.748,5465.252,3419229.5
1315,-1135.131,5169.869,3055135.75
1316,-805.509,5139.491,2472667.5
1317,-1422.667,5842.333,4357988.5
1318,-961.853,6293.147,3524793.75
1319,-891.192,5648.808,3325658.75
1320,-273.014,3246.986,1390117.125
1321,-510.083,6029.917,2856938.25
1322,-458.804,3801.196,2234538.0
1323,-963.754,4966.246,3109209.75
1324,-652.454,6032.546,2941197.75
1325,-702.651,4862.349,2748526.75
1326,-593.642,5031.358,2881692.75
1327,-999.945,5425.055,3128727.0
1328,-1061.17,5268.83,3241511.0
1329,-844.442,5430.558,2909089.5
1330,-1624.488,5720.512,4571467.5
1331,-768.734,5406.266,2780489.75
1332,-656.92,5778.08,2803254.75
1333,-727.776,5652.224,3051055.75
1334,5.136,1990.136,610984.8125
1335,-978.919,5451.081,3255221.75
1336,-1302.191,5422.809,4055685.0
1337,-625.93,5824.07,3625731.0
1338,-973.199,5346.801,3013360.75
1339,-944.807,5680.193,3676711.0
1340,-936.887,5703.113,3931124.25
1341,-946.425,5678.575,4254147.5
1342,-1335.04,5984.96,4255070.5
1343,-523.226,2826.774,1242346.875
1344,-538.26,5496.74,2686125.75
1345,-1355.819,5179.181,3206504.5
1346,-797.392,6097.608,3213576.5
1347,-951.511,5523.489,3072662.0
1348,-907.251,5842.749,3305285.25
1349,-638.528,5471.472,2944441.0
1350,-1194.48,5330.52,3774395.25
1351,-1256.212,5828.788,4979079.0
1352,-932.841,5982.159,3563040.0
1353,-681.574,5603.426,2576009.5
1354,-144.685,2080.315,701067.4375
1355,-837.579,5372.421,2859751.75
1356,-1008.357,5341.643,3024400.0
1357,-680.883,5779.117,3022239.25
1358,-650.878,5444.122,3010324.5
1359,-1154.372,5405.628,4517502.5
1360,-1047.125,4947.875,3441154.75
1361,-614.181,5960.819,3450992.25
1362,-746.933,4293.067,2475859.25
1363,-1117.915,5372.085,3293215.0
1364,-1022.599,5687.401,3129748.0
1365,-678.325,5436.675,2654966.5
1366,-691.446,3458.554,1885099.75
1367,-500.963,5454.037,2401669.75
1368,-890.606,5814.394,2777093.5
1369,-692.875,5302.125,3821438.25
1370,-1013.999,5766.001,2893240.75
1371,-348.484,3436.516,1734337.5
1372,-1074.955,5930.045,3596470.5
1373,-1116.61,4973.39,2743877.5
1374,-635.111,3679.889,2340168.25
1375,-938.502,6051.498,4565426.0
1376,-1082.222,5557.778,4311874.0
1377,-751.16,5713.84,3053591.5
1378,-1307.452,5022.548,2870630.75
1379,-559.235,3960.765,2080458.25
1380,-706.32,5063.68,2548730.0
1381,-936.589,5003.411,3913315.75
1382,-484.559,3065.441,1461621.25
1383,-799.23,5705.77,3269524.25
1384,-804.138,5380.862,2600849.0
1385,-1050.104,5054.896,2967263.0
1386,-124.582,2590.418,862252.75
1387,-1081.14,5768.86,4699248.5
1388,-735.774,4699.226,2120294.25
1389,-368.25,4431.75,2470209.25
1390,-1300.774,5709.226,4262857.0
1391,-1045.717,5134.283,2857429.25
1392,-1101.387,5753.613,4183491.5
1393,-642.256,5267.744,2898386.0
1394,-850.681,5184.319,2349930.0
1395,-527.818,3442.182,1911579.0
1396,-1146.11,5598.89,3069393.0
1397,-85.345,2589.655,954515.1875
1398,-840.394,5349.606,2485850.75
1399,-121.396,2633.604,1029278.5
1400,-974.462,4900.538,3554626.25
1401,-874.39,5655.61,3022257.5
1402,-1046.683,5868.317,4684900.0
1403,-1409.009,6495.991,3623821.5
1404,-1175.865,5974.135,4724923.0
1405,-1110.634,5974.366,3192802.0
1406,-1369.407,5665.593,5159380.0
1407,-945.133,4679.867,2355586.0
1408,-488.64,5661.36,2877899.5
1409,-654.987,3245.013,1746845.125
1410,-755.719,5329.281,2151503.75
1411,-963.694,5386.306,2861673.5
1412,-964.751,5630.249,3638159.75
1413,-948.429,5116.571,2851235.75
1414,-478.812,5586.188,2726327.75
1415,-723.44,5001.56,2737075.25
1416,-1250.781,5214.219,4059676.5
1417,-1168.819,5361.181,2997418.0
1418,-860.715,5544.285,2812272.0
1419,-777.886,5977.114,3370903.75
1420,-1001.746,5933.254,3724603.0
1421,-760.228,5674.772,2909159.25
1422,-859.391,4645.609,3296935.75
1423,-857.635,6427.365,3926299.0
1424,-748.965,5421.035,2687523.25
1425,-722.612,5527.388,3081488.25
1426,-508.523,3741.477,1676210.125
1427,-800.313,5519.687,3104311.5
1428,-788.854,5106.146,2453529.0
1429,-1049.076,6020.924,3664197.0
1430,-956.662,5478.338,2537140.25
1431,-1378.075,5816.925,4847382.5
1432,-1038.782,6031.218,3527869.0
1433,-1128.711,6276.289,4321417.0
1434,-735.452,4324.548,2782069.0
1435,-572.673,5417.327,3207601.0
1436,-895.245,5274.755,3356355.75
1437,-1021.829,5688.171,3826678.5
1438,-741.619,5723.381,3209316.25
1439,-1354.381,5600.619,3648025.25
1440,-249.24,5570.76,2772586.5
1441,-1176.749,5798.251,4028730.5
1442,-1210.449,6054.551,5033508.0
1443,-1041.577,6093.423,3887023.75
1444,-1316.698,5903.302,3614903.5
1445,-1018.017,5511.983,3257359.75
1446,-1074.153,5865.847,3584154.25
1447,-1229.789,5270.211,3347522.25
1448,-867.989,5842.011,3154339.0
1449,-357.703,3127.297,1494837.375
1450,-1185.06,5554.94,2975192.5
1451,-1025.787,5269.213,3771803.5
1452,-1002.056,5482.944,3310751.0
1453,-1331.137,6048.863,3559539.5
1454,-942.086,5392.914,3052512.0
1455,-708.032,5916.968,3010319.0
1456,-939.362,5195.638,2790063.5
1457,-883.244,4971.756,2895415.5
1458,-924.878,6050.122,3632608.0
1459,-1242.851,5692.149,4131498.25
1460,-841.261,6083.739,3326646.25
1461,-1223.17,6271.83,3911142.25
1462,-555.894,6499.106,3469377.25
1463,-782.816,5207.184,2805763.25
1464,-1096.883,6068.117,3456739.25
1465,-1000.039,5559.961,2876224.5
1466,-1006.435,5713.565,3441824.5
1467,-919.242,5560.758,3255789.0
1468,-1097.601,5797.399,3577698.75
1469,-1225.103,5494.897,3492472.75
1470,-1108.455,6281.545,4293925.5
1471,-1009.321,5510.679,3730300.0
1472,-938.362,6526.638,3420713.25
1473,-880.238,5769.762,2967939.5
1474,-628.923,5571.077,2980314.25
1475,-1008.652,5546.348,3699216.25
1476,-818.113,6006.887,3804259.75
1477,-1158.91,5326.09,3910006.75
1478,-1166.634,6338.366,3714911.25
1479,-980.608,6004.392,3815204.0
1480,-1425.597,5829.403,3874385.5
1481,-971.771,5148.229,2777509.5
1482,-939.708,5930.292,3491366.5
1483,-751.799,5518.201,2932497.25
1484,-1007.134,5897.866,3728421.5
1485,-1012.396,5327.604,2557717.0
1486,-1137.445,6277.555,3890848.75
1487,-1511.17,6218.83,3958925.25
1488,-924.348,5420.652,2858286.0
1489,-491.068,6038.932,3409741.75
1490,-1241.846,5378.154,4185975.5
1491,-843.611,5496.389,3784294.25
1492,-925.835,5269.165,2769240.5
1493,-1094.281,5140.719,2666372.75
1494,-861.445,5738.555,3300687.0
1495,-297.044,3467.956,1618201.75
1496,-488.381,3231.619,1701049.5
