episode,return,shaped_return,loss
772,-763.283,6191.717,4272593.5
773,-987.351,5807.649,3669114.5
774,-604.587,5455.413,3572805.25
775,-669.38,5740.62,3087716.5
776,-776.038,5243.962,3054066.25
777,-393.765,6246.235,3994588.0
778,-1058.615,5396.385,3743087.5
779,-506.138,6108.862,3740027.5
780,-904.261,5445.739,3533821.25
781,-1028.547,6216.453,4100760.25
782,-1153.353,6096.647,4368597.5
783,-593.951,5241.049,2949142.25
784,-941.688,5613.312,3733379.25
785,-863.099,6326.901,4113459.75
786,-819.672,5200.328,3248676.0
787,-381.165,6138.835,3344189.25
788,-270.422,5584.578,2680889.75
789,-1287.974,6502.026,5447119.0
790,-446.817,3308.183,1773442.125
791,-464.542,5450.458,2954760.0
792,-121.721,5748.279,2907917.75
793,-1028.703,5526.297,4311168.5
794,-959.348,5630.652,3713571.5
795,-1309.12,5650.88,4435614.5
796,-997.117,5842.883,3794034.0
797,-1068.211,6051.789,4318177.5
798,-423.909,5066.091,2509911.5
799,-864.491,5545.509,3488251.25
800,-895.896,5619.104,3541857.0
801,-1042.627,5492.373,4372897.0
802,-1109.96,5735.04,4347800.0
803,-958.376,5771.624,3696025.75
804,-667.753,5747.247,3370467.0
805,-946.407,5643.593,3597935.75
806,-961.901,5953.099,4565285.0
807,-897.33,6322.67,4529415.5
808,-323.463,5301.537,2834132.0
809,-867.893,5872.107,4147013.75
810,-680.084,5919.916,3417503.5
811,-862.042,5712.958,3860298.5
812,-909.841,5315.159,3496606.5
813,-943.001,6446.999,4843486.0
814,-893.177,5696.823,4392362.0
815,-1054.321,5810.679,4381278.5
816,-1188.494,5201.506,4085029.0
817,-682.155,5602.845,3401184.25
818,-723.492,5351.508,3056936.75
819,-1091.701,5813.299,3679265.25
820,-1282.41,5237.59,4165869.25
821,-987.4,5602.6,3892742.0
822,-353.956,5601.044,3207409.75
823,-742.189,6192.811,4246487.0
824,-504.358,5725.642,3363514.0
825,-948.968,6291.032,4459065.0
826,-999.869,5770.131,4488593.5
827,-907.169,6262.831,4204581.0
828,-717.375,6487.625,4299511.5
829,-1339.724,5255.276,4239115.0
830,-990.629,5899.371,4484724.0
831,-1462.978,6397.022,5671372.5
832,-865.008,5569.992,3635475.0
833,-829.275,4825.725,2826156.75
834,-1057.571,5062.429,3644495.5
835,-36.635,5573.365,2853925.5
836,-1077.736,5747.264,3994416.0
837,-817.805,5252.195,3363988.25
838,-855.222,5979.778,3866307.25
839,-1047.347,6322.653,4389286.0
840,-665.985,6424.015,4218222.0
841,-791.553,5178.447,3313164.0
842,-701.985,5723.015,3803085.75
843,-959.168,6305.832,4166503.25
844,-1070.908,5584.092,3876792.0
845,-1048.037,5236.963,4414336.0
846,-953.578,5786.422,3985149.5
847,-747.66,6527.34,4590305.0
848,-980.579,5059.421,3128783.0
849,-654.132,5920.868,3509511.5
850,-1386.661,6073.339,5815942.5
851,-1096.111,5483.889,3793188.0
852,-1361.834,6143.166,5225443.5
853,-328.418,5426.582,2586606.5
854,-531.328,6038.672,4032936.5
855,-521.471,6068.529,4001978.5
856,-992.113,5712.887,4379201.5
857,-827.463,5737.537,3215040.75
858,-933.703,6086.297,4076479.75
859,-617.421,5652.579,2984451.5
860,-490.406,5484.594,3156706.75
861,-924.928,5775.072,3914353.5
862,-936.633,4898.367,3297288.25
863,-960.104,5394.896,3374824.5
864,-887.305,5837.695,3899964.75
865,-1268.721,6416.279,4366770.0
866,-941.098,6203.902,4571168.5
867,-927.861,5857.139,3996715.0
868,-641.151,6308.849,3562539.5
869,-786.102,5393.898,3176828.25
870,-561.723,5783.277,3202187.25
871,-1099.177,5690.823,4818755.0
872,-960.908,6009.092,4669242.0
873,-467.235,6392.765,3926983.5
874,-989.475,6145.525,4232449.5
875,-705.698,5959.302,3623171.5
876,-715.997,5314.003,3285495.25
877,-533.233,5721.767,3335409.25
878,-1114.007,5540.993,4038565.5
879,-809.804,5395.196,3331002.25
880,-1161.193,5138.807,3764778.0
881,-745.225,5394.775,3179446.75
882,-936.062,6218.938,4136040.0
883,-558.534,5576.466,3054445.25
884,-536.77,4973.23,2768659.25
885,-758.558,5711.442,3807314.0
886,-1148.567,5241.433,3672807.75
887,-938.514,5691.486,3875319.0
888,-1393.649,5426.351,4965051.0
889,-1325.03,5539.97,4170911.75
890,-1308.417,5271.583,3635813.25
891,-1313.298,6011.702,4927678.5
892,-1067.927,5797.073,3683292.0
893,-630.743,5424.257,3157899.5
894,-643.164,6126.836,3767833.0
895,-139.916,5545.084,2768504.0
896,-687.397,5807.603,3587671.0
897,-750.464,5244.536,3316928.0
898,-664.475,5470.525,3090248.5
899,-424.72,3155.28,1552178.125
900,-95.055,5979.945,3289184.25
901,-636.689,5373.311,3088231.25
902,-1084.009,6205.991,4644551.5
903,-968.817,5511.183,3652113.5
904,-1312.21,6472.79,5044699.0
905,-576.822,6128.178,3919589.75
906,-947.82,5907.18,3975735.75
907,-1213.806,5966.194,4552244.0
908,-986.015,5043.985,3452475.25
909,-1133.586,5986.414,4702136.5
910,-886.189,5733.811,3612970.25
911,-964.445,5280.555,3311756.75
912,-485.86,5004.14,2746503.0
913,-894.354,6295.646,4214865.5
914,-853.792,5541.208,3351068.75
915,-881.987,5423.013,3603712.0
916,-958.689,5961.311,4331028.0
917,-1072.037,5927.963,3846584.25
918,-822.177,6212.823,4473430.0
919,-613.426,5291.574,2721035.75
920,-535.972,5709.028,3385943.5
921,-960.411,5764.589,3866427.5
922,-588.893,5751.107,3444548.5
923,-1018.193,5146.807,3811684.5
924,-793.085,5336.915,3564393.0
925,-798.261,5531.739,3665574.5
926,-855.973,6819.027,4976561.5
927,-658.861,5066.139,2866533.5
928,-565.775,5599.225,3044789.75
929,-1236.299,6168.701,5094894.0
930,-818.728,6251.272,4064702.75
931,-985.91,5079.09,3267900.0
932,-1197.586,6292.414,4859294.5
933,-666.552,6128.448,3910956.25
934,-1294.1,6110.9,5215024.5
935,-663.439,5861.561,3862186.5
936,-683.136,5601.864,3543304.25
937,-1243.3,5616.7,4453518.0
938,-847.012,6122.988,4298215.0
939,-721.012,5718.988,3680237.0
940,-510.867,5749.133,3466478.5
941,-1307.457,5797.543,5154711.5
942,-766.509,5658.491,3831807.75
943,-981.876,5678.124,3727812.25
944,-629.938,5455.062,3053636.25
945,-1311.824,5648.176,4730507.5
946,-1064.503,4690.497,2780440.25
947,-815.575,5664.425,3672359.75
948,-868.16,6051.84,3760496.0
949,-782.483,5647.517,3817142.75
950,-847.15,6352.85,4393540.5
951,-1053.677,6021.323,4653516.0
952,-776.303,6223.697,4419693.0
953,-1135.315,6009.685,4698160.0
954,-1546.018,6423.982,5498977.0
955,-636.002,6038.998,3645329.75
956,-1077.62,5882.38,4157927.25
957,-807.547,6037.453,3566587.5
958,-1191.495,5543.505,4252529.0
959,-1259.831,5960.169,4448803.5
960,-740.083,5799.917,3254955.25
961,-1078.986,6251.014,4238518.5
962,-998.033,5886.967,4341038.0
963,-1044.107,5555.893,4065782.25
964,-1158.625,5286.375,3677592.75
965,-907.688,5032.312,2877167.5
966,-1080.039,6429.961,4853676.0
967,-1071.762,6183.238,4580497.0
968,-643.406,6126.594,3532841.5
969,-623.486,5796.514,3658784.25
970,-743.747,5366.253,3574755.75
971,-612.914,5082.086,2562234.5
972,-669.768,5645.232,3839298.5
973,-829.729,5800.271,3557427.25
974,-702.338,5547.662,3331116.25
975,-565.339,6649.661,4016131.25
976,-770.289,5224.711,3157564.75
977,-1408.627,5591.373,4138674.5
978,-1040.772,5169.228,3493342.75
979,-1108.306,5631.694,4236826.0
980,-1325.989,5644.011,4880703.0
981,-1222.886,5012.114,3885690.0
982,-1039.04,5380.96,3136164.0
983,-982.631,5157.369,3445687.0
984,-574.928,5995.072,3635102.5
985,-827.605,5947.395,4071793.75
986,-699.495,5095.505,3217176.25
987,-1212.179,5347.821,4460077.5
988,-548.472,5646.528,2926782.0
989,-665.968,5709.032,3558133.0
990,-360.246,5869.754,3360492.5
991,-338.006,6201.994,3862091.75
992,-758.789,5321.211,2939999.75
993,-649.824,5935.176,3717603.0
994,-938.487,5806.513,4004142.75
995,-776.262,6328.738,4527649.0
996,-1159.573,5830.427,4444996.5
997,-451.773,5128.227,2660000.0
998,-596.912,5788.088,3574041.75
999,-915.814,5814.186,3955627.5
1000,-498.086,5741.914,3210737.75
1001,-957.987,5227.013,3533547.25
1002,-1577.068,6127.932,5818766.5
1003,-1175.97,5484.03,4293416.0
1004,-771.988,5638.012,3475905.5
1005,-1145.202,5424.798,4152160.0
1006,-737.932,5727.068,3649444.5
1007,-752.876,5517.124,3236213.75
1008,-1206.659,5888.341,4962068.0
1009,-935.942,5904.058,3897489.5
1010,-1144.675,6365.325,4710672.5
1011,-536.304,5363.696,2582407.25
1012,-1078.267,4621.733,3351915.25
1013,-882.967,5697.033,3915454.75
1014,-667.293,6202.707,3741205.25
1015,-1095.532,5794.468,3808294.5
1016,-734.19,4680.81,2743011.75
1017,-877.762,5407.238,4085220.75
1018,-1240.187,6069.813,4399370.0
1019,-1212.545,5212.455,3890666.75
1020,-825.34,5989.66,4089931.75
1021,-935.251,5299.749,3774099.75
1022,-329.537,5000.463,2296849.0
1023,-755.646,5114.354,3386561.25
1024,-905.126,5119.874,3354815.0
1025,-992.378,6142.622,5012492.5
1026,-754.579,5650.421,3696223.0
1027,-1075.832,5509.168,4506945.0
1028,-947.209,5917.791,4241630.5
1029,-745.952,5649.048,4119546.75
1030,-752.498,6502.502,4796318.5
1031,-848.594,4851.406,3413109.0
1032,-877.833,6247.167,4718499.0
1033,-708.466,6021.534,3860524.75
1034,-924.826,5390.174,3705526.5
1035,-1022.497,5227.503,3801843.5
1036,-1065.817,5989.183,4255684.0
1037,-950.786,6144.214,4077969.25
1038,-951.572,5683.428,4142709.0
1039,-1489.944,5485.056,4606333.5
1040,-685.375,6049.625,4169118.5
1041,-859.908,5650.092,3977768.75
1042,-1067.42,5777.58,4140543.0
1043,-701.328,4823.672,2881055.75
1044,-810.337,5784.663,3780023.25
1045,-690.761,5049.239,3341788.0
1046,-1178.333,6096.667,4684335.5
1047,-629.55,5495.45,3304854.5
1048,-869.525,6010.475,4089063.5
1049,-901.64,5858.36,3824287.5
1050,-282.091,3612.909,1708761.125
1051,-1132.474,5602.526,4421873.0
1052,-946.127,6608.873,4373752.0
1053,-671.167,6263.833,3939611.5
1054,-979.159,5135.841,3504250.25
1055,-681.292,5078.708,3065341.25
1056,-1048.005,5301.995,3534490.0
1057,-717.539,6172.461,3976147.75
1058,-151.52,5303.48,2671715.25
1059,-658.458,6051.542,3616857.5
1060,-638.702,5041.298,2728188.0
1061,-1056.457,5118.543,4054379.25
1062,-780.261,5669.739,3515125.25
1063,-1344.672,5945.328,4763295.5
1064,-1170.62,6399.38,4679425.5
1065,-903.081,5446.919,3887444.75
1066,-392.785,6167.215,3418987.75
1067,-659.646,5660.354,3302855.0
1068,-837.88,6077.12,4138545.25
1069,-756.161,4998.839,3061083.0
1070,-924.895,5620.105,3794167.0
1071,-1528.431,7266.569,6951803.5
1072,-1125.418,5584.582,4062842.25
1073,-931.436,6053.564,3862189.5
1074,-1073.216,5126.784,4113654.0
1075,-722.573,5457.427,3193710.25
1076,-1174.132,5860.868,4156402.5
1077,-721.196,5288.804,2960341.25
1078,-1104.959,5110.041,3411411.5
1079,-767.594,5512.406,3614210.25
1080,-713.961,5631.039,3965444.75
1081,-1044.186,5595.814,4368053.5
1082,-1135.903,6069.097,4469343.5
1083,-1517.113,6397.887,5236265.5
1084,-767.746,5702.254,3835730.25
1085,-1292.635,5807.365,4427985.0
1086,-748.652,5496.348,3859656.25
1087,-974.998,5635.002,4345644.5
1088,-649.696,5420.304,3431423.5
1089,-1023.492,5916.508,3808478.0
1090,-442.669,5782.331,3261749.75
1091,-777.295,6082.705,4320197.0
1092,-584.671,5545.329,3202520.5
1093,-1313.794,5256.206,4304262.0
1094,-757.974,6112.026,4364097.0
1095,-778.237,6081.763,3840718.25
1096,-750.01,5944.99,3628784.25
1097,-718.683,5816.317,4020736.0
1098,-1042.869,5807.131,3985591.0
1099,-880.137,5814.863,4256784.5
1100,-862.442,6132.558,3878293.25
1101,-811.667,5478.333,3312972.25
1102,-584.638,5345.362,3144156.75
1103,-853.958,5706.042,3105355.5
1104,-672.04,5482.96,3468426.5
1105,-911.56,6578.44,4401037.5
1106,-793.024,5481.976,3271700.5
1107,-1076.499,5993.501,4147311.0
1108,-1128.948,5496.052,3928520.0
1109,-143.489,5946.511,3032358.25
1110,-963.781,5376.219,3501270.5
1111,-654.109,5185.891,2833131.0
1112,-1295.332,5764.668,4648779.0
1113,-1154.749,5405.251,4189981.5
1114,-798.825,5921.175,4205904.5
1115,-1252.939,5307.061,4841609.0
1116,-869.122,5905.878,4054864.5
1117,-420.826,2919.174,1358449.5
1118,-1165.516,6109.484,4648380.0
1119,-1062.23,6232.77,4921379.0
1120,-103.546,5771.454,2916592.25
1121,-860.112,5734.888,3763830.25
1122,-531.768,5618.232,3401768.75
1123,-1362.109,5617.891,4095297.0
1124,-1109.082,5965.918,3874016.75
1125,-852.213,5532.787,3664114.0
1126,-805.701,5374.299,3257360.5
1127,-1137.28,5377.72,4074244.75
1128,-780.546,5459.454,3519882.25
1129,-1302.297,6127.703,5157524.0
1130,-1426.54,6538.46,5489284.0
1131,-1313.986,5606.014,4588341.0
1132,-739.387,5725.613,3465447.25
1133,-1225.82,5244.18,4497929.0
1134,-942.229,5617.771,4244409.0
1135,-889.992,6170.008,4367938.5
1136,-810.768,5449.232,3613361.5
1137,-1255.491,5619.509,4664809.0
1138,-925.356,5349.644,3483051.5
1139,-1181.323,5643.677,3416821.75
1140,-873.789,6416.211,4301545.0
1141,-1109.359,5590.641,4728456.5
1142,-925.98,5789.02,3636894.5
1143,-334.685,3890.315,1912065.5
1144,-614.109,5775.891,3601533.0
1145,-678.802,5086.198,3073361.0
1146,-350.844,5544.156,3009661.0
1147,-600.757,5604.243,3351395.5
1148,-808.656,6086.344,3580851.75
1149,-1281.776,5783.224,4736892.5
1150,-804.788,6010.212,4248944.5
1151,-722.698,6022.302,3741941.5
1152,-1077.061,6297.939,5147257.5
1153,-982.436,5952.564,4286686.0
1154,-739.349,5620.651,3196709.5
1155,-769.175,5615.825,3528136.25
1156,-820.788,5859.212,4025066.0
1157,-817.179,6017.821,3689381.75
1158,-951.189,5933.811,3617343.25
1159,-1123.418,6101.582,4466809.5
1160,-467.895,5332.105,2867558.25
1161,-936.979,5808.021,3943125.0
1162,-576.324,5918.676,3755735.0
1163,-976.889,5658.111,3937330.25
1164,-398.942,6541.058,3994162.0
1165,-866.297,6053.703,4504232.0
1166,-1235.818,6304.182,5188955.0
1167,-581.504,5733.496,3239302.25
1168,-834.158,6455.842,4125799.75
1169,-899.298,6950.702,5195240.5
1170,-1129.049,5615.951,3906132.5
1171,-1105.331,5734.669,4171742.75
1172,-223.726,2466.274,819671.75
1173,-1255.979,6499.021,5606024.0
1174,-916.247,5373.753,3821082.0
1175,-737.096,5632.904,3821739.5
1176,-1108.665,5841.335,4186168.5
1177,-587.525,5922.475,3697214.0
1178,-1114.143,6265.857,5100151.5
1179,-950.418,4029.582,2919507.75
1180,-800.938,6034.062,3837764.5
1181,-392.222,3172.778,1547365.625
1182,-496.423,5288.577,3005519.25
1183,-1544.051,5755.949,5238860.5
1184,-260.312,5604.688,3126675.25
1185,-558.738,6141.262,3653876.25
1186,-570.01,5409.99,3307554.0
1187,-788.995,5541.005,3733898.0
1188,-1118.82,6111.18,4041615.0
1189,-984.146,5330.854,3949044.0
1190,-861.735,5658.265,3497774.75
1191,-799.671,5675.329,3964744.5
1192,-1066.423,5043.577,3810222.5
1193,-941.985,5743.015,3972645.5
1194,-919.207,6060.793,3881702.5
1195,-986.273,5523.727,3990922.25
1196,-599.107,5645.893,3138677.75
1197,-616.729,5298.271,3182245.25
1198,-1005.586,5679.414,3805145.5
1199,-739.032,5620.968,3624591.0
1200,-1197.166,5287.834,4366470.5
1201,-485.145,5989.855,3241295.25
1202,-1066.912,5798.088,4229469.0
1203,-723.207,5911.793,3551832.25
1204,-1508.014,6316.986,5485136.5
1205,-748.476,5561.524,3289421.5
1206,-1193.525,6036.475,4327274.5
1207,-320.657,3364.343,1484478.0
1208,-1099.827,6005.173,4489614.0
1209,-553.033,5631.967,3308312.5
1210,-586.771,5838.229,3556551.5
1211,-629.787,5530.213,2956625.0
1212,-330.476,5839.524,3287930.25
1213,-927.837,5997.163,4064884.75
1214,-659.945,4870.055,2739067.25
1215,-971.115,5078.885,3490171.25
1216,-926.769,5368.231,2759551.5
1217,-1402.776,5157.224,4935512.0
1218,-1451.209,5168.791,4355063.0
1219,-839.346,5405.654,4191972.0
1220,-1026.295,5213.705,3842319.5
1221,-1120.179,5104.821,3867206.0
1222,-517.719,5377.281,3206713.25
1223,-811.082,6023.918,3852885.25
1224,-1107.246,5862.754,4101395.5
1225,-950.46,5934.54,4226309.5
1226,-1000.913,5904.087,3931722.75
1227,-823.458,5361.542,3160899.0
1228,-1107.708,5767.292,4524177.5
1229,-1076.417,5678.583,4310445.0
1230,-1266.615,5693.385,4760718.0
1231,-686.002,4143.998,2568012.75
1232,-550.626,5529.374,3107452.5
1233,-943.604,6021.396,4387143.5
1234,-794.834,5420.166,3601683.0
1235,-649.412,5440.588,3169808.0
1236,-934.129,5905.871,4013768.75
1237,-905.349,5949.651,3776315.75
1238,-1339.028,5960.972,5254908.0
1239,-1086.307,5553.693,4276711.0
1240,-802.977,5592.023,3435505.75
1241,-890.291,5739.709,3836242.0
1242,-571.809,5513.191,3274445.0
1243,-544.81,6350.19,3813654.75
1244,-799.361,5845.639,4130428.5
1245,-1210.442,6219.558,5036096.5
1246,-1011.622,6158.378,4403390.0
1247,-1261.249,5183.751,3702820.0
1248,-1042.23,5862.77,4143366.0
1249,-1170.037,5604.963,4233689.5
1250,-573.472,6351.528,3521753.5
1251,-1129.772,5770.228,3842591.5
1252,-671.377,5873.623,3881520.5
1253,-1080.424,5114.576,3584062.75
1254,-743.157,5646.843,3427219.0
1255,-516.364,6743.636,4234220.5
1256,-1348.801,5441.199,4361847.5
1257,-978.299,5661.701,4161306.0
1258,-850.152,3949.848,2346235.25
1259,-1135.696,5354.304,3995947.5
1260,-801.249,5318.751,3021895.0
1261,-1080.28,5914.72,4231275.5
1262,-791.428,6008.572,3567953.5
1263,-833.54,5596.46,3728486.75
1264,-804.747,6080.253,4199789.5
1265,-976.385,5023.615,2843753.75
1266,-755.273,5714.727,3735982.75
1267,-1289.665,5320.335,4216497.5
1268,-776.025,5978.975,4172966.0
1269,-851.386,5738.614,4087072.5
1270,-728.762,6006.238,3653485.75
1271,-1573.444,6276.556,6036264.5
1272,-715.27,5229.73,2739535.0
1273,-1109.378,5985.622,4653491.0
1274,-823.579,6131.421,3986228.25
1275,-777.434,5807.566,3451734.75
1276,-1123.813,4746.187,3245474.25
1277,-1215.987,6204.013,4370117.5
1278,-875.251,5014.749,3353161.0
1279,-741.995,5618.005,3646940.0
1280,-1084.421,5660.579,3997427.5
1281,-849.317,5585.683,3877745.25
1282,-1027.991,6282.009,4729520.0
1283,-411.26,2808.74,1293686.0
1284,-821.713,5858.287,4051328.0
1285,-718.03,5291.97,2796821.25
1286,-1386.338,6008.662,5547072.5
1287,-718.466,5666.534,3107726.0
1288,-653.536,5646.464,3503577.25
1289,-956.175,5163.825,3431121.5
1290,-1287.518,5822.482,4505024.0
1291,-1127.356,5437.644,3939711.0
1292,-769.818,5155.182,3092955.75
1293,-1390.173,5469.827,4770949.5
1294,-767.538,5472.462,3090296.75
1295,-889.8,5090.2,3153425.75
1296,-203.044,5511.956,2806283.5
1297,-1026.56,5883.44,3860869.25
1298,-761.018,5193.982,3098280.0
1299,-872.492,5757.508,3608195.75
1300,-1187.534,6177.466,4598908.0
1301,-859.931,5860.069,4016965.25
1302,-813.482,5561.518,3417662.0
1303,-1077.599,5077.401,3779316.75
1304,-911.598,5208.402,3109441.0
1305,-839.828,5665.172,3564998.5
1306,-845.965,5619.035,3656709.25
1307,-999.803,5150.197,3822897.75
1308,-890.89,5499.11,3442527.0
1309,-625.492,5364.508,3226238.75
1310,-855.226,5854.774,3903643.75
1311,-1097.458,5942.542,4829591.0
1312,-1189.596,5480.404,4440848.0
1313,-974.319,5800.681,3471621.75
1314,-692.459,5857.541,3439446.5
1315,-643.289,5496.711,2912426.25
1316,-1264.26,6085.74,4584049.0
1317,-1028.505,6186.495,4539759.0
1318,-444.232,6275.768,4119781.25
1319,-863.33,5606.67,3554157.25
1320,-838.744,5601.256,3174178.0
1321,-1041.301,5798.699,3862800.0
1322,-657.482,5527.518,3015549.0
1323,-788.169,5841.831,3612345.0
1324,-817.106,4687.894,2873265.0
1325,-475.706,5169.294,2912675.25
1326,-525.191,6129.809,3633990.25
1327,-442.039,3602.961,1846958.5
1328,-1114.06,5090.94,3289987.0
1329,-1119.272,6500.728,4610435.0
1330,-1108.086,4821.914,3279799.0
1331,-632.837,5872.163,3893399.75
1332,-620.013,5904.987,3354351.0
1333,-830.364,5844.636,4223809.0
1334,-987.517,5517.483,3792179.25
1335,-866.142,6053.858,3986738.25
1336,-659.132,5775.868,3254989.75
1337,-683.841,5776.159,3213050.0
1338,-733.006,5991.994,3949434.25
1339,-548.788,6276.212,4065563.75
1340,-1034.823,5470.177,4303623.0
1341,-1331.478,5933.522,4237651.0
1342,-982.228,5162.772,3709743.5
1343,-397.819,5747.181,3244988.0
1344,-1142.52,5602.48,4360581.0
1345,-1147.797,5557.203,4046674.5
1346,-515.22,5089.78,3148261.0
1347,-888.355,5816.645,3609009.5
1348,-496.593,5708.407,3385794.75
1349,-1131.161,5313.839,3652751.75
1350,-1273.383,5781.617,4269282.0
1351,-1026.766,5843.234,3780264.5
1352,-671.274,5453.726,3103165.75
1353,-986.936,5768.064,4135515.5
1354,-744.576,5540.424,2882092.25
1355,-1206.063,5123.937,3579415.25
1356,-682.624,5852.376,3303206.75
1357,-820.358,5229.642,3358903.25
1358,-942.344,5722.656,4415243.0
1359,-712.368,5432.632,3397084.25
1360,-694.118,5845.882,3778228.25
1361,-1152.265,6377.735,4558973.0
1362,-1115.436,5674.564,3738481.75
1363,-789.376,6085.624,3844908.75
1364,-747.465,5212.535,2994594.25
1365,-654.532,6305.468,4155247.75
1366,-571.927,5368.073,3105421.75
1367,-967.138,5677.862,3845838.25
1368,-606.472,5348.528,2910439.5
1369,-1117.05,5737.95,4196319.5
1370,-761.263,5853.737,3706517.75
1371,-827.127,6262.873,3983519.0
1372,-719.415,5605.585,3527431.0
1373,-1532.724,6352.276,5608363.5
1374,-906.303,6053.697,3846147.25
1375,-880.775,5874.225,3653977.75
1376,-821.125,5648.875,3814316.0
1377,-1090.633,5434.367,3949127.25
1378,-863.952,5006.048,3025858.5
1379,-668.77,5196.23,3197962.0
1380,-395.405,5669.595,2845721.25
1381,-1185.778,5034.222,3590705.75
1382,-815.332,5664.668,3502314.5
1383,-926.629,5303.371,3200132.75
1384,-687.319,5727.681,3544470.0
1385,-454.763,5470.237,2867391.0
1386,-846.131,6143.869,4098408.75
1387,-566.879,4928.121,2617118.5
1388,-574.022,6170.978,4085862.5
1389,-1113.268,5961.732,4349052.5
1390,-644.924,5810.076,3566855.5
1391,-983.808,5846.192,3775253.75
1392,-651.689,5258.311,3080451.0
1393,-907.543,5172.457,3033635.25
1394,-868.536,5801.464,3853791.0
1395,-1119.07,5640.93,3871784.0
1396,-539.297,6230.703,4032386.5
1397,-589.027,5675.973,3231647.5
1398,-774.494,5705.506,3364484.0
1399,-770.195,5154.805,3100546.25
1400,-1076.814,5363.186,3838193.25
1401,-923.941,5976.059,3873024.0
1402,-279.469,2770.531,1238784.625
1403,-1156.702,5958.298,4301093.0
1404,-1211.761,5948.239,4791634.0
1405,-1058.598,6066.402,4240927.0
1406,-1155.319,5559.681,3581499.25
1407,-363.638,5751.362,3014435.25
1408,-888.299,5681.701,3717149.0
1409,-691.404,5483.596,3288914.25
1410,-1015.051,5239.949,3113596.75
1411,-1099.322,5405.678,4119052.5
1412,-991.942,5063.058,3206327.25
1413,-376.993,5718.007,2913265.25
1414,-594.945,5235.055,3143212.0
1415,-1043.862,5526.138,3797867.5
1416,-1092.583,5452.417,3743149.75
1417,-956.994,5438.006,3450062.5
1418,-1212.873,5422.127,4467614.0
1419,-996.402,6023.598,4483656.5
1420,-672.756,5807.244,3634972.5
1421,-538.295,5036.705,2578269.5
1422,-1073.049,6236.951,4470022.0
1423,-945.135,5119.865,3049981.25
1424,-720.211,5539.789,2888448.25
1425,-1430.721,5154.279,4214635.5
1426,-886.417,6038.583,4002836.5
1427,-705.691,5224.309,2798741.5
1428,-1248.358,5781.642,4604021.5
1429,-746.042,5708.958,2659715.0
1430,-1160.256,5999.744,4303559.5
1431,-1168.676,5856.324,4375494.0
1432,-1096.392,6323.608,5208565.0
1433,-960.755,5654.245,4285028.0
1434,-501.681,5498.319,2878052.25
1435,-573.285,5826.715,3534240.75
1436,-940.992,5794.008,4526152.5
1437,-719.541,5710.459,3548727.75
1438,-1207.369,5772.631,4553320.0
1439,-394.401,5350.599,3030847.0
1440,-983.094,6161.906,4258513.0
1441,-1019.556,6310.444,4089157.75
1442,-986.314,6188.686,4426105.5
1443,-1540.712,5599.288,4230739.0
1444,-917.442,5687.558,3566804.25
1445,-967.592,5992.408,3942103.25
1446,-1147.024,5347.976,3230422.0
1447,-796.29,5973.71,3962452.25
1448,-1221.233,5298.767,3778130.5
1449,-909.282,5985.718,3896091.5
1450,-1070.561,5209.439,3415643.0
1451,-865.453,5644.547,3638220.25
1452,-1172.05,6267.95,4467872.0
1453,-1002.789,5422.211,3730337.0
1454,-776.26,5803.74,3912175.25
1455,-639.615,5750.385,3657611.25
1456,-835.708,5029.292,2924213.75
1457,-903.511,6056.489,4216988.5
1458,-973.218,6096.782,4558264.0
1459,-370.585,6754.415,4227107.0
1460,-1100.691,6529.309,5132002.0
1461,-858.938,6051.062,3842051.75
1462,-732.822,5302.178,3396397.5
1463,-1536.301,5508.699,5081621.0
1464,-882.131,5662.869,3632928.25
1465,-792.791,6112.209,4266506.0
1466,-969.177,5510.823,3726797.0
1467,-1294.287,5515.713,4162861.25
1468,-943.868,5896.132,4408354.5
1469,-1394.587,5950.413,5331630.5
1470,-846.522,5828.478,3805863.0
1471,-1057.077,6382.923,4657398.0
1472,-986.014,5558.986,3481004.75
1473,-681.848,5498.152,3140294.0
1474,-701.407,6078.593,3628773.25
1475,-786.848,6023.152,3923684.25
1476,-950.108,5619.892,3789012.75
1477,-1170.449,6324.551,4530341.0
1478,-838.592,6181.408,3924100.75
1479,-708.34,6796.66,3923557.75
1480,-655.413,5604.587,2893767.0
1481,-775.488,6169.512,4111453.25
1482,-917.11,5267.89,3395520.0
1483,-969.609,5925.391,4070338.75
1484,-909.517,5450.483,3532531.25
1485,-1248.233,6096.767,4779677.0
1486,-1396.251,6458.749,5463392.5
1487,-827.312,5612.688,3257550.25
1488,-695.552,5844.448,3264583.5
1489,-1247.451,5362.549,3860257.5
1490,-890.232,5394.768,3021074.0
1491,-1030.612,5124.388,2649908.25
1492,-1199.25,4960.75,3924684.0
1493,-34.563,2305.437,779680.5
1494,-1133.652,5796.348,3337569.5
1495,-1194.269,5750.731,4628894.5
1496,-1577.813,6757.187,6104215.0
1497,-1006.272,5408.728,3896155.0
1498,-352.156,3737.844,1871874.375
1499,-933.6,5991.4,4135822.0
1500,-1289.442,5600.558,4287442.5
1501,-797.269,5572.731,3535327.75
1502,-952.93,5647.07,3471452.25
1503,-1165.909,4849.091,3801806.75
1504,-870.586,6124.414,4241955.5
1505,-836.348,5398.652,3526334.5
1506,-430.078,5269.922,2757752.0
