episode,return,loss
748,-654.675,128983.3594
749,18.871,7839.9507
750,-725.978,147448.0938
751,-96.851,12409.3623
752,-181.772,39875.1172
753,-611.194,137404.6406
754,-587.478,110609.8828
755,-652.858,139150.0781
756,-525.514,82037.2812
757,-302.582,48264.9727
758,61.381,14049.3652
759,-355.789,58738.0273
760,-822.699,209432.1094
761,-642.084,117690.8984
762,-282.342,41749.9844
763,-381.444,64149.6328
764,-645.027,141873.7969
765,-206.196,27296.1094
766,-829.648,159398.2812
767,-240.996,31052.709
768,-80.601,15462.0869
769,-107.226,21448.752
770,-379.494,66617.9062
771,-604.625,103930.7109
772,-348.69,64824.1562
773,-583.995,125004.4219
774,-379.665,67093.5078
775,-423.238,56998.918
776,-204.836,31593.6758
777,-262.066,45755.3828
778,-42.004,19250.4785
779,-321.612,50949.0859
780,-428.896,73766.375
781,-355.866,53142.8164
782,-1361.471,450992.5
783,-322.435,55196.418
784,-542.15,88822.5547
785,-230.337,34275.1445
786,-17.283,14299.2539
787,-377.139,65716.1172
788,-800.28,157904.3125
789,-462.455,80571.9141
790,-391.9,65878.7734
791,-409.468,76027.7891
792,-87.733,22255.3066
793,-72.901,17648.4863
794,-205.171,29425.082
795,-519.709,88599.1719
796,-552.094,113056.0625
797,-477.621,80803.9531
798,-262.815,46372.9453
799,-285.269,34780.5273
800,-826.185,173478.3281
801,-92.031,19246.3008
802,-568.488,102073.375
803,-199.817,31258.5605
804,-310.354,41324.0156
805,-719.885,132492.5156
806,-428.465,60004.1133
807,-667.856,138852.1875
808,-270.092,44011.5977
809,-404.755,70847.0391
810,-448.982,60504.9844
811,-481.906,100212.5078
812,-226.917,29640.7559
813,-253.144,33171.168
814,-436.667,80794.8672
815,-379.034,63073.1328
816,-273.123,44962.7109
817,-303.297,52510.3125
818,-179.423,24140.7676
819,-445.229,73818.9453
820,-100.304,17635.6855
821,-340.632,61486.4141
822,29.523,10111.8867
823,-292.03,49023.043
824,-72.746,15534.0449
825,-341.422,55197.7227
826,-445.208,72647.2734
827,-317.217,50857.1875
828,-285.814,59931.2656
829,-374.207,70585.9609
830,-395.142,67722.6797
831,-280.82,44308.0742
832,-175.092,26073.4922
833,-172.766,24210.3242
834,-274.476,29467.5957
835,-65.549,14439.4766
836,-8.937,11645.1084
837,-1114.461,318786.4688
838,-48.489,15446.1396
839,-406.359,63566.5781
840,-393.845,78450.2031
841,-182.184,27350.498
842,-297.536,45038.7266
843,-131.182,22774.6699
844,-374.643,67316.5938
845,-711.896,111178.5938
846,-109.364,27951.9082
847,-843.672,184866.4375
848,-304.211,42552.9805
849,-442.736,75592.0469
850,-248.106,40978.1289
851,-1107.473,333397.5625
852,-375.419,56347.0117
853,-244.162,35674.0195
854,-226.522,39436.1992
855,-367.437,69469.7031
856,-377.434,72597.9609
857,-553.883,107580.625
858,-226.278,28936.7227
859,-359.218,70947.3906
860,-293.0,38018.1758
861,-280.293,44727.0508
862,-464.933,82112.8125
863,-276.097,44486.5508
864,-101.438,17859.3555
865,-461.63,90976.4297
866,-317.083,51840.8047
867,-308.946,58207.7852
868,-147.394,22680.2266
869,164.565,11756.6455
870,-61.414,10901.7969
871,-4.801,21554.6191
872,-211.597,30492.1465
873,30.416,14839.501
874,-142.13,29252.2891
875,-245.893,29587.5586
876,-742.171,157637.2969
877,128.048,11667.4883
878,-318.911,62772.8867
879,-620.606,129674.9531
880,-361.833,58075.2188
881,-402.667,70401.1562
882,-273.209,40290.3945
883,-526.98,96944.8047
884,-45.244,15823.8711
885,-393.096,60721.7305
886,-232.51,37448.0195
887,-379.409,72785.6406
888,-920.538,236179.0312
889,-118.113,17802.7461
890,-260.175,39204.2383
891,-877.165,208075.9844
892,-445.308,75163.9766
893,-250.046,30612.3926
894,-273.619,34813.6289
895,-678.508,135588.1875
896,-173.728,21739.4141
897,-370.289,55707.9922
898,-272.302,30199.3066
899,-329.931,46559.7695
900,-159.435,25750.9473
901,65.34,7106.2031
902,-163.906,24379.3848
903,-517.235,104412.8906
904,-389.808,46589.3828
905,-433.853,84095.3359
906,-769.114,157137.9688
907,-268.58,36640.7578
908,-360.126,44925.2539
909,-290.273,31618.5508
910,-1480.887,495064.75
911,-356.681,53930.4609
912,-285.286,44616.3711
913,-150.375,28663.8965
914,-206.188,25198.3203
915,-384.637,55435.1016
916,-1056.201,254829.6406
917,-108.977,18034.2949
918,-138.393,24964.3359
919,10.171,10434.8496
920,-159.475,17224.5664
921,-612.683,85932.7656
922,-73.787,19027.457
923,-894.536,166281.2344
924,-854.635,198366.4531
925,-506.191,74557.1094
