episode,return,shaped_return,loss
1507,-697.806,5592.194,3292452.5
1508,-209.384,5570.616,2897824.5
1509,-778.448,5556.552,4008149.5
1510,-679.576,5845.424,3402229.75
1511,-378.864,5646.136,3088980.0
1512,-933.495,5946.505,3986317.25
1513,-964.979,5260.021,3304244.25
1514,-913.502,5121.498,3182247.0
1515,-1416.629,6443.371,5000707.5
1516,-790.56,5629.44,3416046.75
1517,-1099.123,6380.877,4285359.0
1518,-621.48,6008.52,3599504.5
1519,-622.233,6142.767,3597582.5
1520,-901.238,6453.762,4391629.0
1521,-978.293,5386.707,3530474.75
1522,-606.587,6088.413,3660955.75
1523,-944.274,6055.726,4223138.5
1524,-1040.364,5694.636,3832097.5
1525,-864.34,5780.66,3681212.5
1526,-785.932,5544.068,3707992.0
1527,-1078.704,5886.296,3789220.75
1528,-503.65,5376.35,2819644.75
1529,-540.867,5244.133,2893186.25
1530,-1065.169,5854.831,4508703.0
1531,-827.935,5947.065,3648353.5
1532,-1021.216,5228.784,3589752.75
1533,-521.745,5118.255,2593679.25
1534,-958.791,5561.209,3897325.25
1535,-602.943,4762.057,2583476.75
1536,-1387.009,6217.991,5496770.5
1537,-959.813,6010.187,3150583.5
1538,-963.277,6111.723,3889984.0
1539,-709.21,5560.79,3109477.5
1540,-1170.145,5389.855,4197704.5
1541,-663.394,5091.606,2538906.5
1542,-1114.267,5855.733,4360419.5
1543,-1042.557,6092.443,4686310.5
1544,-261.581,5918.419,2936226.5
1545,-857.636,6477.364,4148501.0
1546,-1735.684,5664.316,5290929.5
1547,-1001.332,6113.668,3993119.25
1548,-301.417,5398.583,2699994.75
1549,-1214.539,5680.461,3650488.75
1550,-942.568,5467.432,3309872.25
1551,-1155.69,4659.31,3469044.0
1552,-922.038,5977.962,3846908.75
1553,-809.492,5375.508,3663054.0
1554,-450.436,5449.564,2957143.0
1555,-812.858,5392.142,3347758.25
1556,-826.304,6073.696,3849466.75
1557,-1078.86,5151.14,4005378.0
1558,-1291.297,6078.703,4092370.5
1559,-1251.811,6773.189,4710692.0
1560,-458.648,5371.352,3222497.5
1561,-800.018,6094.982,3604844.75
1562,-338.059,6446.941,3749208.0
1563,-941.326,5133.674,3762590.25
1564,-478.667,6006.333,2868238.75
1565,-902.629,5782.371,3171119.25
1566,-828.683,5981.317,3822230.5
1567,-698.032,5521.968,3151791.75
1568,-789.075,5905.925,3695192.75
1569,-753.78,6246.22,3937999.0
1570,-1306.497,5588.503,4301422.0
1571,-1117.838,5977.162,3936025.25
1572,-1261.901,6063.099,5368904.5
1573,-978.649,4786.351,2527493.25
1574,-889.062,5710.938,3342009.25
1575,-1174.088,5735.912,4534407.5
1576,-945.483,4509.517,2149952.25
1577,-727.728,5407.272,3343633.75
1578,-884.911,6290.089,4070672.5
1579,-999.556,5590.444,3696985.25
1580,-846.606,6803.394,4734333.0
1581,-573.622,5856.378,3306185.25
1582,-824.001,5990.999,3931426.75
1583,-1118.975,5706.025,4001947.75
1584,-614.553,5540.447,3450118.25
1585,-1479.179,5650.821,5157028.5
1586,-1062.206,6187.794,4357362.0
1587,-1101.985,5878.015,3724078.0
1588,-775.745,5749.255,3679053.5
1589,-1027.79,4952.21,3674296.75
1590,-780.014,5724.986,3431002.25
1591,-863.28,5401.72,3388195.5
1592,-725.256,5419.744,2941546.75
1593,-248.708,5036.292,2445508.0
1594,-1326.767,6203.233,5639888.0
1595,-1039.836,6095.164,4482285.5
1596,-1033.347,5586.653,3809896.5
1597,-390.32,5679.68,3096448.25
1598,-736.944,5243.056,3029330.25
1599,-376.621,5573.379,2959047.0
1600,-874.852,6235.148,4064690.25
1601,-553.274,5906.726,3360917.75
1602,-768.856,5616.144,3278143.25
1603,-930.028,5674.972,3311283.75
1604,-1332.235,5977.765,5602401.0
1605,-702.582,5722.418,3600824.25
1606,-1549.047,5605.953,4928512.0
1607,-910.821,5224.179,3394567.25
1608,-1123.369,4886.631,4034197.75
1609,-915.464,5164.536,2709497.5
1610,-633.302,6331.698,3676893.75
1611,-679.475,5750.525,3098093.5
1612,-1131.246,5603.754,4172391.5
1613,-1066.348,5798.652,3818766.75
1614,-1142.49,6072.51,4268326.5
1615,-538.626,5181.374,2894040.75
1616,-935.343,5514.657,3009201.75
1617,-759.777,5815.223,3489081.25
1618,-915.042,6179.958,4093385.25
1619,-1018.276,5331.724,3379327.75
1620,-676.584,5793.416,3445158.75
1621,-1089.055,5685.945,3456957.75
1622,-949.286,5655.714,3645854.75
1623,-992.552,5377.448,3886218.75
1624,-964.006,5170.994,3841267.0
1625,-1047.915,5852.085,4327991.0
1626,-687.403,5252.597,3094932.0
1627,-521.004,4483.996,2549972.75
1628,-417.398,3352.602,1690478.625
1629,-895.051,5589.949,2636702.0
1630,-879.556,5610.444,3911796.5
1631,-855.868,5904.132,3705793.75
1632,-905.019,5989.981,3759394.25
1633,-1127.112,6107.888,4317512.5
1634,-1350.071,6179.929,4397979.0
1635,-965.109,5029.891,3385612.25
1636,-671.836,5348.164,2933122.75
1637,-558.567,5826.433,3532985.0
1638,-911.059,6143.941,3856644.75
1639,-826.783,5423.217,3022447.25
1640,-803.084,6226.916,3499616.75
1641,-1111.87,5993.13,4104194.0
1642,-1167.389,6547.611,4574613.0
1643,-953.848,5626.152,3471080.5
1644,-1323.754,5991.246,3657731.0
1645,-993.415,5961.585,3243448.75
1646,-1042.373,5377.627,2729217.0
1647,-913.338,5031.662,3073328.5
1648,-1566.516,7088.484,5485537.5
1649,-929.879,5395.121,3223467.25
1650,-1036.391,4458.609,3073014.5
1651,-1260.758,5394.242,4001260.75
1652,-859.702,5525.298,3578022.5
1653,-697.911,5662.089,3300568.0
1654,-895.445,5169.555,3113064.5
1655,-718.654,5331.346,2846664.75
1656,-680.712,6129.288,3703619.75
1657,-628.152,5256.848,2598717.75
1658,-1365.837,6469.163,5088633.5
1659,-855.239,5284.761,2961852.25
1660,-896.247,5633.753,3904711.0
1661,-915.582,5364.418,3327873.25
1662,-1476.55,5273.45,4698293.5
1663,-973.116,5676.884,3846730.5
1664,-580.37,5314.63,2211956.25
1665,-999.361,6220.639,3611413.25
1666,-578.423,5391.577,2560691.25
1667,-830.417,5254.583,3248191.0
1668,-1116.915,6293.085,3882151.5
1669,-437.368,5492.632,2905404.25
1670,-1053.642,4971.358,3050691.25
1671,-1169.846,5005.154,3878578.5
1672,-919.183,5600.817,3599604.75
1673,-776.692,5873.308,3525880.5
1674,-738.382,5411.618,2649114.5
1675,-957.216,5772.784,3508799.5
1676,-619.566,5240.434,2937609.75
1677,-952.064,5367.936,3137003.75
1678,-685.653,5314.347,2811230.25
1679,-1222.243,5432.757,3461645.0
1680,-930.333,6024.667,3193703.0
1681,-1147.457,5577.543,3302132.75
1682,-912.794,5407.206,3214728.0
1683,-957.638,5962.362,4198590.5
1684,-1175.15,5649.85,3535385.75
1685,-718.658,5571.342,3293121.5
1686,-1040.487,5694.513,3790056.25
1687,-492.276,5197.724,2860704.25
1688,-728.073,5931.927,3429073.5
1689,-844.999,5880.001,2854452.75
1690,-536.047,5918.953,3168916.25
1691,-752.093,6042.907,3940907.5
1692,-830.631,6619.369,4713766.0
1693,-696.05,5253.95,2670486.0
1694,-1307.544,6212.456,4454899.5
1695,-873.557,5441.443,3173047.0
1696,-957.371,6132.629,3280635.0
1697,-1177.814,6007.186,4522307.0
1698,-779.509,5095.491,2483292.0
1699,-971.788,5663.212,3909583.0
1700,-1347.218,6007.782,5218989.0
1701,-750.862,5184.138,3454910.75
1702,-1243.701,5901.299,4346394.0
1703,-937.749,6047.251,3711076.5
1704,-766.484,5693.516,3210307.0
1705,-860.703,5314.297,3787664.0
1706,-1322.888,6127.112,3794579.0
1707,-680.871,5499.129,3028958.25
1708,-875.565,5469.435,3070955.5
1709,-266.875,2318.125,868862.0625
1710,-503.417,5516.583,2597106.75
1711,-439.58,5900.42,2859007.5
1712,-1208.785,6156.215,4041790.5
1713,-648.865,5271.135,2712112.0
1714,-627.155,5642.845,3269876.25
1715,-1155.235,6029.765,4135328.0
1716,-1247.045,6197.955,3614451.25
1717,-680.436,5894.564,3153964.5
1718,-1109.614,5405.386,2908571.25
1719,-1254.775,5855.225,3667472.25
1720,-466.261,5728.739,2744863.5
1721,-908.105,5096.895,1993522.875
1722,-1079.417,6080.583,3773112.5
1723,-1108.33,5526.67,4393144.0
1724,-869.282,5495.718,3384927.0
1725,-1059.426,5710.574,3863744.25
1726,-1317.646,6052.354,4980753.5
1727,-1345.272,6209.728,3956825.0
1728,-1478.627,5616.373,4214300.0
1729,-814.538,5840.462,3468116.25
1730,-685.389,5274.611,2775330.75
1731,-858.338,6186.662,3865330.25
1732,-783.334,5781.666,3544387.25
1733,-923.072,6041.928,4121161.5
1734,-659.459,6195.541,3810358.75
1735,-714.853,6385.147,3439558.25
1736,-744.2,5395.8,3315524.0
1737,-690.341,5869.659,3622885.75
1738,-917.793,5122.207,3128246.75
1739,-546.46,6133.54,3116408.0
1740,-545.213,5964.787,3185773.25
1741,-850.754,5399.246,3140073.0
1742,-1051.473,5433.527,3869100.0
1743,-869.495,5275.505,2715468.75
1744,-960.911,5674.089,3598264.75
1745,-1356.707,5793.293,3900171.25
1746,-1305.442,6469.558,5508208.5
1747,-596.774,5408.226,2463441.5
1748,-796.696,5183.304,3032262.25
1749,-761.51,5843.49,3419354.25
1750,-775.131,5034.869,2326495.0
1751,-774.639,5665.361,3620747.75
1752,-1074.68,5530.32,3742132.5
1753,-1118.9,6226.1,4973388.0
1754,-1140.379,5424.621,3310055.5
1755,-1190.018,6099.982,4090103.25
1756,-731.367,5218.633,2511128.5
1757,-521.528,4978.472,2450009.0
1758,-750.459,5629.541,3168806.5
1759,-924.26,5935.74,3673722.0
1760,-726.815,5723.185,3218011.0
1761,-1212.578,5842.422,4679269.5
1762,-1185.113,5909.887,4350954.5
1763,-933.714,5696.286,3786152.25
1764,-427.627,5282.373,2960232.25
1765,-1321.182,5513.818,3569890.5
1766,-1089.286,6055.714,4195124.0
1767,-1592.102,5777.898,5244927.5
1768,-894.02,5460.98,2904137.75
1769,-1530.872,5094.128,4300555.0
1770,-1341.69,5423.31,3625978.5
1771,-666.262,5993.738,3291702.0
1772,-963.986,5681.014,3128768.5
1773,-852.09,5602.91,3088457.75
1774,-1383.929,6426.071,4610807.5
1775,-737.51,5872.49,3733730.5
1776,-889.239,5715.761,3548251.0
1777,-786.094,5813.906,3717389.75
1778,-1255.374,5659.626,3958520.5
1779,-1236.451,6113.549,3845859.5
1780,-884.996,5420.004,3409498.25
1781,-1116.905,5708.095,4142417.5
1782,-952.513,5447.487,3483517.75
1783,-1022.909,5707.091,3475766.25
1784,-1002.237,4687.763,2598490.0
1785,-708.822,5846.178,3604082.5
1786,-587.455,5362.545,2996049.25
1787,-1078.518,5696.482,3314157.5
1788,-1035.555,6054.445,4080358.25
1789,-632.288,5452.712,3119163.25
1790,-860.983,5754.017,3420759.5
1791,-1089.652,5790.348,3983442.75
1792,-1261.258,5978.742,4407958.0
1793,-707.14,5007.86,2643180.25
1794,-942.002,5057.998,2933802.75
1795,-909.375,5180.625,3423231.25
1796,-1227.755,5432.245,3955107.25
1797,-1173.522,5756.478,4145329.5
1798,-1378.783,5741.217,4320696.5
1799,-1073.219,5466.781,3614438.75
1800,-1197.884,5632.116,3918545.0
1801,-876.693,5408.307,3833201.5
1802,-1128.42,6316.58,4677360.0
1803,-759.91,5425.09,3184514.5
1804,-915.02,6294.98,4204484.0
1805,-859.085,5755.915,3660224.25
1806,-1041.303,5238.697,2929467.5
1807,-1375.924,5334.076,3600001.75
1808,-874.895,5165.105,3224011.25
1809,-1070.362,5649.638,3441217.25
1810,-940.63,5259.37,3399325.25
1811,-1056.666,5753.334,3678062.5
1812,-880.604,5979.396,3421646.5
1813,-683.366,5316.634,2942758.0
1814,-745.897,5184.103,2814445.5
1815,-704.064,5825.936,3890577.0
1816,-996.86,6198.14,4697207.5
1817,-1094.135,5725.865,3810709.0
1818,-602.567,6022.433,3351851.75
1819,-1004.299,5510.701,3700861.25
1820,-175.947,5954.053,3338060.25
1821,-1064.946,5735.054,4025834.25
1822,-903.782,5301.218,3235222.75
1823,-1024.404,5255.596,3834697.75
1824,-1070.899,5574.101,3136015.75
1825,-634.896,5660.104,3278024.75
1826,-1197.448,6447.552,4087397.75
1827,-1030.365,5754.635,3802553.75
1828,-997.883,5352.117,2829122.25
1829,-1092.52,5452.48,3256725.25
1830,-801.926,5423.074,3132107.5
1831,-1025.535,6084.465,3950400.25
1832,-920.572,5499.428,3977162.75
1833,-1000.748,5519.252,3550353.5
1834,-645.727,5044.273,2747952.5
1835,-965.842,5964.158,3914472.25
1836,-615.103,5394.897,2728662.75
1837,-700.978,6354.022,3605022.0
1838,-705.602,4764.398,2514697.5
1839,-1105.41,5604.59,3852761.75
1840,-830.801,5904.199,2943557.5
1841,-1799.711,6430.289,4530452.5
1842,-719.515,5080.485,3015347.75
1843,-509.122,6275.878,3437101.5
1844,-1150.662,5029.338,3411369.75
1845,-755.794,4809.206,2664439.75
1846,-920.503,4999.497,2987686.75
1847,-964.52,5795.48,3907856.75
1848,-910.094,5354.906,3449768.0
1849,-1422.179,6112.821,4066258.75
1850,-1495.85,6019.15,4519976.0
1851,-863.758,5741.242,3767585.0
1852,-909.499,5075.501,3884862.75
1853,-514.684,5380.316,2632131.75
1854,-978.305,6206.695,3661185.5
1855,-762.067,5107.933,2754141.5
1856,-925.124,6109.876,3906350.25
1857,-1253.842,5521.158,3443384.0
1858,-879.469,6305.531,3879514.75
1859,-1003.34,5826.66,3981280.75
1860,-810.345,5604.655,3264074.0
1861,-957.656,5772.344,3443254.75
1862,-842.944,5802.056,3798699.0
1863,-847.942,5857.058,3425809.0
1864,-1284.88,5470.12,4260248.5
1865,-722.371,5772.629,3311601.75
1866,-629.423,5285.577,2483554.5
1867,-1013.02,5696.98,3413516.75
1868,-1132.0,6293.0,3845525.0
1869,-1097.766,5407.234,3537164.0
1870,-1014.369,5870.631,4227267.5
1871,-705.546,5919.454,3818694.25
1872,-1435.964,6459.036,4408571.5
1873,-761.491,5738.509,3420081.5
1874,-994.967,5960.033,4031823.0
1875,-1019.631,5300.369,3254779.0
1876,-1087.204,5957.796,4203550.0
1877,-833.689,5576.311,3237069.75
1878,-1112.723,5512.277,3847873.75
1879,-654.882,6095.118,3851327.5
1880,-838.617,5601.383,3454939.25
1881,-1037.349,5632.651,3608826.75
1882,-798.938,4521.062,2260425.25
1883,-722.971,6367.029,3866905.0
1884,-1487.402,6532.598,5042105.0
1885,-895.537,5379.463,2785242.0
1886,-666.514,5573.486,2859957.75
1887,-816.467,5598.533,3656816.75
1888,-966.369,5823.631,3650119.5
1889,-490.985,5134.015,2735133.5
1890,-1326.479,5598.521,3896126.25
1891,-1266.009,5628.991,4311298.5
1892,-1250.647,5484.353,3619721.0
1893,-776.837,5733.163,3144348.5
1894,-444.595,5015.405,2615524.75
1895,-882.946,5377.054,3522653.0
1896,-831.765,5483.235,2994780.0
1897,-867.135,6122.865,3921605.5
1898,-1136.323,6278.677,4397984.5
1899,-793.893,5651.107,3107062.75
1900,-852.478,5352.522,2867908.75
1901,-1180.486,5634.514,3514014.75
1902,-966.132,4863.868,3516436.25
1903,-1343.837,5841.163,4683411.5
1904,-679.018,5645.982,2787589.0
1905,-1183.576,5136.424,3315715.75
1906,-822.313,5687.687,3288289.5
1907,-1187.125,4717.875,3157018.25
1908,-1349.168,5740.832,3564610.0
1909,-916.912,5528.088,2936607.75
1910,-995.192,5814.808,3859689.0
1911,-918.0,5772.0,3657397.5
1912,-1009.385,6160.615,4010616.75
1913,-856.755,5303.245,2484648.5
1914,-695.917,5244.083,2886948.75
1915,-787.271,6022.729,3771797.25
1916,-966.132,5648.868,3415079.5
1917,-961.398,5413.602,3159036.5
1918,-800.119,5329.881,3125001.0
1919,-1039.223,5630.777,3005333.5
1920,-903.174,5721.826,3686118.75
1921,-959.052,5380.948,3255979.5
1922,-841.743,5818.257,3514264.25
1923,-668.15,5426.85,2831367.0
1924,-1116.38,5748.62,3976901.0
1925,-830.499,5589.501,3034491.75
1926,-1212.849,5627.151,3401895.0
1927,-993.477,5646.523,3575203.25
1928,-577.425,5107.575,2851365.75
1929,-926.793,5648.207,3527966.75
1930,-1199.8,5700.2,4085054.25
1931,-894.493,5320.507,2431888.75
1932,-809.853,5750.147,3075969.25
1933,-875.638,5224.362,2892679.0
1934,-851.97,5183.03,2822900.5
1935,-1116.059,5978.941,4352337.0
1936,-1245.299,4774.701,2700026.5
1937,-703.116,5406.884,3184194.0
1938,-1058.022,5471.978,3380808.75
1939,-760.966,5884.034,3459618.75
1940,-416.342,5748.658,3237947.75
1941,-435.882,4959.118,2748856.5
1942,-1136.353,5483.647,3674242.5
1943,-1128.064,4846.936,2431371.25
1944,-1061.794,5353.206,3396839.5
1945,-823.902,5686.098,3223304.25
1946,-790.778,5589.222,3610507.0
1947,-923.874,5701.126,3399189.5
1948,-931.813,5633.187,3349517.75
1949,-904.413,4525.587,2764592.25
1950,-1018.159,5921.841,3721217.75
1951,-903.139,5531.861,3707136.5
1952,-1099.087,5645.913,3013455.5
1953,-1057.153,5347.847,3803501.25
1954,-812.044,5507.956,2966481.0
1955,-643.646,6156.354,3300074.0
1956,-652.713,5332.287,3076151.25
1957,-1309.935,5825.065,3983500.75
1958,-1208.111,6336.889,4370270.0
1959,-985.293,5454.707,3107542.0
1960,-638.26,5016.74,2928547.0
1961,-1081.849,5998.151,3893242.0
1962,-1259.958,6020.042,4151595.25
1963,-1140.661,6024.339,3956230.25
1964,-626.832,5573.168,3059702.5
1965,-1379.251,5320.749,4645743.0
1966,-613.461,6421.539,3575195.0
1967,-1070.155,5944.845,4294069.5
1968,-651.107,5648.893,3389157.5
1969,-893.005,5276.995,3319590.0
1970,-499.761,5560.239,3082792.75
1971,-823.853,5926.147,3624846.25
1972,-1429.649,6055.351,4599867.5
1973,-667.719,6337.281,3946159.25
1974,-1235.746,6114.254,4508126.5
1975,-621.516,5763.484,3576264.0
1976,-1147.617,6177.383,4077486.25
1977,-1141.971,5153.029,2907820.75
1978,-1148.155,6426.845,4219525.0
1979,-551.851,5423.149,2748449.5
1980,-412.821,4957.179,2396547.0
1981,-738.284,5061.716,2586572.5
1982,-1233.32,5791.68,3789966.0
1983,-996.226,5458.774,3288016.5
1984,-650.207,4774.793,2541706.5
1985,-518.168,5091.832,2813749.25
1986,-725.872,5484.128,3276852.5
1987,-751.495,5273.505,2759436.0
1988,-1193.802,5531.198,3525910.75
1989,-1173.925,5486.075,3388386.0
1990,-649.299,5510.701,2879165.25
1991,-1085.41,5854.59,4123415.5
1992,-835.14,5509.86,2839079.25
1993,-794.491,5545.509,3425263.0
1994,-880.205,5329.795,3485710.25
1995,-548.472,5571.528,3115472.75
1996,-801.257,6053.743,4094879.25
1997,-1159.545,5495.455,3429739.5
1998,-824.474,5255.526,3354660.75
1999,-1116.821,5643.179,3694666.25
